Series Name,"Series Code","Country Name","Country Code","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Dominica","DMA","","27.2900009155273","","19.4200000762939","","9.44999980926514","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Denmark","DNK","8.39999961853027","6.44000005722046","6.40000009536743","5.90000009536743","4.96999979019165","4.78000020980835","4.32000017166138","5.75","5.44000005722046","5.28000020980835","4.53000020980835","4.19999980926514","3.73000001907349","5.30999994277954","6.46000003814697","7.46999979019165","7.55000019073486","7.26999998092651","6.82000017166138","6.44000005722046","6.6399998664856"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Dominican Republic","DOM","28.0900001525879","28.6000003814697","23.7800006866455","24.9300003051758","23.8199996948242","26","26.6100006103516","27.1000003814697","30.7000007629395","28.7999992370605","27","25.5100002288818","22.8600006103516","23.2299995422363","21.3700008392334","21.6000003814697","22.3099994659424","23.0699996948242","8.10999965667725","7.67000007629395","8.42000007629395"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Algeria","DZA","","26.1700000762939","","","29.7199993133545","31.3999996185303","","25.4400005340576","18.1700000762939","","","","","18.1000003814697","19.1000003814697","","16.9899997711182","16.2999992370605","17.1000003814697","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","East Asia & Pacific (excluding high income)","EAP","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Early-demographic dividend","EAR","4.23570320454533","5.88257198459305","6.26122114001396","","7.2123586884855","","","","","7.40910543015537","","","","","8.97861977562305","","8.09927948374613","7.94774506489193","9.99078135669025","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","East Asia & Pacific","EAS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Europe & Central Asia (excluding high income)","ECA","8.36696224211444","9.33809738636895","10.4630912867858","10.5060783850607","9.19462024084226","8.77000541523488","8.39327942083931","8.08996680326429","8.41977216211602","7.58901728177259","7.36074506167694","6.62988346460125","6.91281315818339","8.43035395136368","8.16671337387978","7.48678529343784","6.86286221685398","6.9595984401639","7.10006574901524","7.24159420387394",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Europe & Central Asia","ECS","10.4079264874822","10.7609995365012","11.0487211948183","10.8145984768955","9.98467465853487","9.20301939449284","9.09335597452817","9.04447932148198","9.28684366122989","8.81254047501861","8.23202159922705","7.30165192929341","7.22712091406457","8.64078255340363","8.90954322763572","8.7261476425895","8.9326609195045","9.18946770544107","8.99641471797103","8.53244017078489",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Ecuador","ECU","14.0699996948242","12.6400003433228","15.9200000762939","19.5900001525879","13.0500001907349","16.1599998474121","13.8800001144409","15","11.3699998855591","10.7600002288818","10.9899997711182","7.59999990463257","9.5600004196167","8.39000034332275","6.44000005722046","5.57000017166138","4.80999994277954","5.36999988555908","4.86999988555908","6.07000017166138",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Egypt, Arab Rep.","EGY","","19.7999992370605","19.7900009155273","19.2600002288818","22.7299995422363","22.0599994659424","23.8099994659424","23.3099994659424","25.1000003814697","24.2999992370605","23.9400005340576","18.4200000762939","19.2600002288818","22.9599990844727","22.5799999237061","22.7299995422363","24.1299991607666","24.2399997711182","24","24.1499996185303",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Euro area","EMU","13.7900559391103","13.8503499513752","13.5395748116902","12.6445244260612","11.4490625872744","9.92373002898165","9.99119884068446","10.1346490937673","10.3771541590649","10.0153890055275","9.32350103103903","8.36454972881092","8.17560353738656","9.60009276940086","10.1671226500726","10.3284137972989","11.4150794378875","12.0093250123907","11.7534274681995","10.9896769798608",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Eritrea","ERI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Spain","ESP","29.5300006866455","27.9799995422363","26.6100006103516","22.8099994659424","20.3299999237061","15.039999961853","16.0400009155273","15.6800003051758","15.0299997329712","11.9899997711182","11.3400001525879","10.6999998092651","12.8400001525879","18.1299991607666","20.2199993133545","21.8099994659424","25.0300006866455","26.6700000762939","25.4300003051758","23.5499992370605","21.3799991607666"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Estonia","EST","9.22999954223633","9.53999996185303","8.51000022888184","10.1499996185303","11.6099996566772","13.2399997711182","8.68000030517578","10.3800001144409","8.82999992370605","6.90999984741211","5.59000015258789","3.75999999046326","5.1399998664856","10.3100004196167","14.1000003814697","11.5799999237061","9.10000038146973","8.15999984741211","6.80999994277954","6.13000011444092",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Ethiopia","ETH","","","","13.1499996185303","","","","","31.1800003051758","8.22999954223633","22.5799999237061","","","29.9200000762939","27.9699993133545","25.6900005340576","24.7199993133545","7.26000022888184","24.5799999237061","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","European Union","EUU","11.9222429765588","11.704666191085","11.3556004757332","11.000690296128","10.6032466066084","9.6661505577803","9.81776432129247","9.7963761943497","9.94505579055913","9.71678152489998","8.89636093612714","7.80191812108448","7.44303941567895","8.80310398160968","9.46520428050736","9.67870066077559","10.4548431046694","10.8311154150712","10.295970150967","9.45550127259433",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Fragile and conflict affected situations","FCS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Finland","FIN","15.5600004196167","15.1800003051758","13.5799999237061","12.4399995803833","11.9899997711182","10.7600002288818","10.1700000762939","9.9399995803833","10.5699996948242","8.60999965667725","8.07999992370605","7.19000005722046","6.69000005722046","7.57000017166138","7.6399998664856","7.09999990463257","7.05000019073486","7.51999998092651","7.94999980926514","8.84000015258789",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Fiji","FJI","7.84000015258789","","","","","","","","6","5.90000009536743","","12.8900003433228","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","France","FRA","14.4899997711182","14.4200000762939","14.1099996566772","13.8999996185303","12.1899995803833","10.5100002288818","9.80000019073486","9.13000011444092","9.88000011444092","9.27000045776367","9.10999965667725","8.09000015258789","7.44000005722046","8.80000019073486","9.06999969482422","9.11999988555908","9.35999965667725","9.77999973297119","10.039999961853","9.88000011444092","9.82999992370605"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Faroe Islands","FRO","","","","","","","","","","4.21000003814697","1.86000001430511","2.14000010490417","1.12000000476837","3.85999989509583","8.02999973297119","5.73999977111816","3.23000001907349","4.84999990463257","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Micronesia, Fed. Sts.","FSM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Gabon","GAB","","","","","","","","","","22.3700008392334","","","","","28.5200004577637","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","United Kingdom","GBR","6.32000017166138","5.80000019073486","5.34999990463257","5.15000009536743","4.8600001335144","4.1100001335144","4.3600001335144","4.05999994277954","4.19000005722046","4.28999996185303","4.94999980926514","4.96000003814697","5.09000015258789","6.42000007629395","6.88000011444092","7.34000015258789","7.3899998664856","7.03999996185303","5.82000017166138","5.13000011444092",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Georgia","GEO","","","13.75","12.1599998474121","10.5","10.6499996185303","11.0100002288818","11.539999961853","11.7799997329712","12.6599998474121","11.6599998474121","12.5900001525879","16.1200008392334","15.4099998474121","14.4499998092651","13.1499996185303","13.8000001907349","12.3199996948242","10.4499998092651","10.2299995422363",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Ghana","GHA","","","8.69999980926514","","10.6700000762939","","","","","","","","","","5.76999998092651","","","5.5","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Gibraltar","GIB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Guinea","GIN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Gambia, The","GMB","","","","","","","","","","","","","","","","","38.2999992370605","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Guinea-Bissau","GNB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Equatorial Guinea","GNQ","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Greece","GRC","15.4200000762939","14.8199996948242","16.6900005340576","18.1900005340576","17.0300006866455","15.8999996185303","15.3400001525879","14.460000038147","15.960000038147","15.4300003051758","13.7600002288818","12.9099998474121","11.5100002288818","13.2799997329712","16.3299999237061","21.5100002288818","28.2099990844727","31.3500003814697","30.1700000762939","28.8500003814697",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Grenada","GRD","24.8799991607666","","21.7700004577637","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Greenland","GRL","10.5900001525879","8.17000007629395","9.65999984741211","7.42000007629395","10.1000003814697","7.71000003814697","7.82000017166138","8.64000034332275","8.81999969482422","8.02000045776367","6.69999980926514","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Guatemala","GTM","","","","1.39999997615814","1.50999999046326","1.39999997615814","4.32999992370605","4.8600001335144","3.6800000667572","","2.35999989509583","","","","4.23999977111816","6.61999988555908","3.64000010490417","2.88000011444092","3.26999998092651","3.05999994277954",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Guam","GUM","","","","","11.4899997711182","","9.69999980926514","","7.69999980926514","7.69999980926514","7.5","9.89999961853027","","9.80000019073486","9.30000019073486","15.6999998092651","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Guyana","GUY","","","","","","","15.2600002288818","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","High income","HIC","8.11390736653941","7.90689960245964","7.85899539363488","7.62499388144417","7.22719995727478","6.98716395216699","7.39404166395515","7.4904135298001","7.38152915594624","7.15102784398979","6.5443905077383","5.98334729520046","6.10659290242239","7.71231955762049","8.05604874805897","8.09873163934863","8.26974698432698","8.11170326884824","7.586042453698","6.9207056956557",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Hong Kong SAR, China","HKG","2.39000010490417","2.0699999332428","4.03000020980835","4.90000009536743","4.01000022888184","3.83999991416931","5.90000009536743","6.19000005722046","5.55000019073486","4.42000007629395","3.72000002861023","3.35999989509583","2.97000002861023","4.32000017166138","3.50999999046326","2.78999996185303","2.73000001907349","2.97000002861023","2.98000001907349","3.15000009536743","3.01999998092651"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Honduras","HND","4.42000007629395","3.3199999332428","4.34999990463257","3.71000003814697","","3.92000007629395","4.65000009536743","6.36999988555908","8.3100004196167","6.03999996185303","4.17000007629395","2.90000009536743","","4.23999977111816","5.34999990463257","","","","","11.75",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Heavily indebted poor countries (HIPC)","HPC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Croatia","HRV","10.460000038147","10.3800001144409","11.5200004577637","21.2000007629395","17.2999992370605","17.8500003814697","17.2800006866455","23.2000007629395","22.2000007629395","22","12.6700000762939","11.3400001525879","10.3500003814697","10.710000038147","12.3100004196167","13.7200002670288","15.9799995422363","16.7600002288818","18.2700004577637","16.9699993133545",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Haiti","HTI","","","","","","","","32.0999984741211","","","","19.2000007629395","","","","","17.2999992370605","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Hungary","HUN","9.02999973297119","7.8600001335144","8.09000015258789","6.21999979019165","5.78999996185303","4.88000011444092","5.07999992370605","5.3899998664856","5.8600001335144","7.42999982833862","7.90999984741211","7.73000001907349","8","9.73999977111816","10.6599998474121","10.9799995422363","10.6099996566772","10.1400003433228","7.90999984741211","7.03999996185303",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","IBRD only","IBD","","","","","","","","","","","","","","","7.79841154047871","","6.74992488581324","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","IDA & IBRD total","IBT","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","IDA total","IDA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","IDA blend","IDB","","","","","","","","","","","","","","","","10.4175811380456","","","","4.80871853129165",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Indonesia","IDN","5.09999990463257","","6.11999988555908","6.84000015258789","","","","","","","","10.7700004577637","9.6899995803833","8.47000026702881","8.73999977111816","7.61999988555908","6.76999998092651","6.40000009536743","","6.36999988555908",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","IDA only","IDX","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Isle of Man","IMN","2.09999990463257","","","0.5","0.400000005960464","0.300000011920929","0.400000005960464","0.5","0.600000023841858","0.899999976158142","1","1.10000002384186","1","","","2.75999999046326","","1.71099996566772","1.25999999046326","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","India","IND","1.25","2.44000005722046","3.76999998092651","","4.30999994277954","","","","","4.96999979019165","","","","","4.34000015258789","","2.79999995231628","6.40000009536743","7.69999980926514","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Ireland","IRL","11.7799997329712","10.1599998474121","7.34000015258789","5.61999988555908","4.26999998092651","3.54999995231628","3.75","4.01000022888184","3.82999992370605","4.01000022888184","4.21000003814697","4.26999998092651","4.92999982833862","8.22000026702881","9.84000015258789","10.7700004577637","10.9799995422363","10.6899995803833","9.35000038146973","7.65000009536743",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Iran, Islamic Rep.","IRN","","","","","","","","","","18.1900005340576","16.1599998474121","15.9200000762939","16.8299999237061","16.9799995422363","20.6700000762939","20.9400005340576","19.8700008392334","19.7700004577637","19.7299995422363","19.4699993133545",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Iraq","IRQ","","","","","","","","16","15","14.1499996185303","22.6499996185303","","19.636999130249","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Iceland","ISL","3.45000004768372","3.8199999332428","3.79999995231628","2.78999996185303","2.63000011444092","2.24000000953674","2.65000009536743","3.97000002861023","2.75","2.49000000953674","3.05999994277954","2.26999998092651","2.57999992370605","5.67999982833862","6.73999977111816","6.21000003814697","5.65999984741211","5.07999992370605","4.78999996185303","4.05000019073486","3.0699999332428"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Israel","ISR","9.6899995803833","10.9040002822876","11.2089996337891","11.5410003662109","11.164999961853","12.0129995346069","12.7410001754761","13.8109998703003","13.7670001983643","11.6330003738403","11.0430002212524","9.8120002746582","7.85699987411499","7.46000003814697","6.42999982833862","5.55999994277954","6.96000003814697","6.25","5.92000007629395","5.3899998664856","4.94000005722046"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Italy","ITA","16.2199993133545","16.3999996185303","16.5400009155273","16.2700004577637","14.8599996566772","13.0299997329712","12.6099996566772","11.9499998092651","10.2200002670288","10.039999961853","8.77000045776367","7.84000015258789","8.5","9.22000026702881","9.60000038146973","9.53999996185303","11.8299999237061","13.0699996948242","13.8000001907349","12.6899995803833",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Jamaica","JAM","23.0400009155273","23.4099998474121","22.0900001525879","22.8199996948242","22.2700004577637","20.9300003051758","19.6399993896484","16.7099990844727","15.6000003814697","15.6899995803833","12.8400001525879","14.3199996948242","13.8299999237061","14.835000038147","16.2080001831055","","18.0900001525879","20.0699996948242","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Jordan","JOR","","","","","21","20.5","21.8999996185303","20.7999992370605","41.689998626709","25.8999996185303","25","25.6000003814697","24.3999996185303","24.1000003814697","21.7000007629395","21.2000007629395","19.8999996185303","22.2000007629395","20.7000007629395","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Japan","JPN","3.34999990463257","3.44000005722046","4.01000022888184","4.46000003814697","4.46999979019165","4.75","5.11999988555908","4.94000005722046","4.42000007629395","4.21999979019165","3.88000011444092","3.73000001907349","3.83999991416931","4.80000019073486","4.59000015258789","4.19000005722046","4.05000019073486","3.67000007629395","3.35999989509583","3.02999997138977","2.83999991416931"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Kazakhstan","KAZ","5.59999990463257","5.5","5","","","12.0500001907349","11.210000038147","10.3999996185303","9.84000015258789","1.60000002384186","1.29999995231628","0.899999976158142","7.94999980926514","7.53999996185303","6.63000011444092","6.21000003814697","6.46999979019165","5.86999988555908","","5.70800018310547",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Kenya","KEN","","","","","","","","","","","","","","12.210000038147","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Kyrgyz Republic","KGZ","","","","","","","14.2700004577637","","9.26000022888184","9.05000019073486","9.02999973297119","","9.38000011444092","9.76000022888184","9.9399995803833","9.85000038146973","9.47000026702881","9.65999984741211","9.48999977111816","9.02000045776367",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Cambodia","KHM","1.37999999523163","","5.84000015258789","","2.78999996185303","2.15000009536743","","","6.67999982833862","","","","1.78999996185303","","0.259999990463257","","","0.330000013113022","0.200000002980232","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Kiribati","KIR","","","","","","","","","","18.2399997711182","","","","","34.0900001525879","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","St. Kitts and Nevis","KNA","","","","","","4.26999998092651","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Korea, Rep.","KOR","1.58000004291534","2.33999991416931","5.59999990463257","5.07000017166138","3.65000009536743","3.30999994277954","2.75","3.28999996185303","3.35999989509583","3.39000010490417","2.94000005722046","2.64000010490417","2.60999989509583","3.01999998092651","3.33999991416931","3.11999988555908","2.97000002861023","2.85999989509583","3.49000000953674","3.55999994277954","3.60999989509583"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Kuwait","KWT","0.46000000834465","0.479999989271164","0.529999971389771","0.569999992847443","0.649999976158142","0.639999985694885","1.6599999666214","2.20000004768372","2.90000009536743","1.80999994277954","2.90000009536743","","3.73000001907349","3.39000010490417","2.79999995231628","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Latin America & Caribbean (excluding high income)","LAC","10.5198090680177","10.2207810110897","10.6967598757433","10.7209681315406","14.9442919807463","11.3364296737165","11.5982837420929","13.6029766740044","12.373003980763","10.8990600870301","10.5433562602219","9.62275814583028","8.97009831332899","9.58985054091105","8.63583568633065","8.04923822310321","7.82387531483917","7.16770983601912","7.68295164872356","7.33995523389145",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Lao PDR","LAO","","","","","","","","","","1.36000001430511","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Lebanon","LBN","","","","","","","","","9.51000022888184","","","10.1400003433228","","10.3959999084473","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Liberia","LBR","","","","","","","","","","","","","","","4.01000022888184","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Libya","LBY","","","","","","","","","","","","","","","","","25.0499992370605","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","St. Lucia","LCA","19.3199996948242","23.7700004577637","25.9799995422363","20.3400001525879","20.7900009155273","12.6599998474121","23.8600006103516","28.0499992370605","25","","","","14.75","16.4599990844727","22.0100002288818","20.2199993133545","21.1900005340576","23.9400005340576","","27.4400005340576",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Latin America & Caribbean","LCN","10.4977532787221","10.1739476892315","10.6696945021741","10.7531553731857","14.7698175651846","11.3254265142483","11.6033778012629","13.512890974769","12.2773710553921","10.8683449275772","10.4716536184942","9.6154845492758","8.96955267413851","9.58317166774461","8.63299232791713","8.06332388017127","7.81839409470721","7.15972750974945","7.64743192582247","7.30281680960067",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Least developed countries: UN classification","LDC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Low income","LIC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Liechtenstein","LIE","","","","","","","","","","","","2.52999997138977","","3.29999995231628","3.09999990463257","3","3.20000004768372","3.09999990463257","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Sri Lanka","LKA","","","","13.3500003814697","11.4200000762939","11.5","12.9329996109009","12.8999996185303","12.9200000762939","11.8900003433228","9.68000030517578","9.02999973297119","8.02999973297119","8.61999988555908","7.73000001907349","6.84999990463257","6.09999990463257","6.82000017166138","7.25","7.61999988555908",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Lower middle income","LMC","3.51185932351319","4.84658283309163","6.07635019284021","","5.77758653976829","","","","","6.73065759557164","","","","","6.44939540296495","","5.41293806800754","6.60603732742075","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Low & middle income","LMY","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Lesotho","LSO","","47.0999984741211","","33.0999984741211","","","","","","","","","38.7900009155273","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Late-demographic dividend","LTE","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Lithuania","LTU","6.69999980926514","6.90000009536743","11.8599996566772","12.0600004196167","13.6099996566772","14.1000003814697","12.7799997329712","13.1999998092651","11.0699996948242","8.52999973297119","5.6100001335144","4.32999992370605","5.63000011444092","10.5200004577637","14.5200004577637","12.9099998474121","11.5699996948242","10.4799995422363","9.22000026702881","8.15999984741211",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Luxembourg","LUX","4.65999984741211","3.64000010490417","4.15999984741211","3.32999992370605","3.14000010490417","2.17000007629395","3.63000011444092","4.71000003814697","7.09000015258789","5.82000017166138","6.25","4.71000003814697","6.03000020980835","6.13000011444092","5.09000015258789","6.26000022888184","5.90999984741211","6.38000011444092","5.76999998092651","7.34000015258789",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Latvia","LVA","8.10000038146973","14.7799997329712","13.5","13.3599996566772","13.3699998855591","12.4700002670288","12.7600002288818","12.0200004577637","12.2700004577637","9.97000026702881","6.73999977111816","5.57000017166138","7.07999992370605","14.1400003433228","16.2999992370605","13.8000001907349","13.9499998092651","11.1400003433228","9.84000015258789","8.64000034332275",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Macao SAR, China","MAC","3.59999990463257","2.5","3.28999996185303","","4.76000022888184","4.40100002288818","4.48000001907349","4.78999996185303","4.09000015258789","3.8199999332428","3.8199999332428","2.71000003814697","2.83999991416931","2.78999996185303","2.05999994277954","2.1800000667572","1.64999997615814","1.39999997615814","1.39999997615814","1.57000005245209","1.5"
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","St. Martin (French part)","MAF","","","","","","","","","","","","","","","","","","","","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Morocco","MAR","23.6000003814697","21.7999992370605","24.4099998474121","13.3199996948242","13.4720001220703","12.5100002288818","12.539999961853","12.9700002670288","11.3500003814697","11.5500001907349","9.67000007629395","9.40100002288818","9.77999973297119","9.47000026702881","9.55000019073486","10.2200002670288","9.9399995803833","9.56999969482422","10.2799997329712","",""
"Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","Monaco","MCO","","","","","5.23000001907349","","","","","","","","","","","","","","","",""
