Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2010,SAN MARINO,SMR,0.90,0.70,1.00,78.67,47.64,100.00
2011,SAN MARINO,SMR,0.95,0.65,1.00,79.34,51.87,100.00
2012,SAN MARINO,SMR,0.95,0.66,1.00,78.87,51.40,100.00
2013,SAN MARINO,SMR,0.95,0.66,1.00,79.81,51.87,100.00
2014,SAN MARINO,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,SAN MARINO,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,S�O TOM� AND PRINCIPE,STP,0.08,0.37,2.00,54.55,32.38,66.19
1998,S�O TOM� AND PRINCIPE,STP,-0.33,0.30,4.00,41.15,22.86,56.19
2000,S�O TOM� AND PRINCIPE,STP,-0.09,0.25,4.00,49.76,34.76,60.95
2002,S�O TOM� AND PRINCIPE,STP,-0.56,0.27,4.00,34.93,18.10,49.05
2003,S�O TOM� AND PRINCIPE,STP,-0.54,0.27,4.00,35.41,19.05,49.52
2004,S�O TOM� AND PRINCIPE,STP,-0.40,0.24,5.00,39.71,24.76,53.33
2005,S�O TOM� AND PRINCIPE,STP,-0.61,0.24,5.00,33.01,16.67,46.67
2006,S�O TOM� AND PRINCIPE,STP,-0.56,0.19,6.00,36.84,22.38,49.52
2007,S�O TOM� AND PRINCIPE,STP,-0.48,0.19,6.00,38.76,23.81,50.95
2008,S�O TOM� AND PRINCIPE,STP,-0.54,0.17,7.00,37.02,22.01,49.28
2009,S�O TOM� AND PRINCIPE,STP,-0.72,0.17,6.00,28.91,16.98,40.57
2010,S�O TOM� AND PRINCIPE,STP,-0.72,0.16,7.00,28.44,17.92,40.09
2011,S�O TOM� AND PRINCIPE,STP,-0.72,0.15,7.00,27.70,16.82,40.19
2012,S�O TOM� AND PRINCIPE,STP,-0.79,0.16,7.00,24.88,15.42,37.85
2013,S�O TOM� AND PRINCIPE,STP,-0.81,0.15,8.00,24.41,14.49,36.45
2014,S�O TOM� AND PRINCIPE,STP,-0.85,0.16,7.00,19.71,10.05,32.06
2015,S�O TOM� AND PRINCIPE,STP,-0.81,0.16,7.00,21.63,11.96,33.01
1996,SAUDI ARABIA,SAU,0.25,0.21,5.00,58.85,49.05,64.76
1998,SAUDI ARABIA,SAU,0.21,0.22,5.00,59.33,46.67,68.10
2000,SAUDI ARABIA,SAU,-0.04,0.18,6.00,50.72,41.90,59.52
2002,SAUDI ARABIA,SAU,0.11,0.18,8.00,56.46,48.10,63.33
2003,SAUDI ARABIA,SAU,0.24,0.20,7.00,59.81,49.52,65.71
2004,SAUDI ARABIA,SAU,0.13,0.19,7.00,57.42,47.14,64.29
2005,SAUDI ARABIA,SAU,0.10,0.20,7.00,56.46,46.67,61.43
2006,SAUDI ARABIA,SAU,0.11,0.18,9.00,55.98,50.00,62.38
2007,SAUDI ARABIA,SAU,0.19,0.17,10.00,58.85,52.38,63.33
2008,SAUDI ARABIA,SAU,0.19,0.17,10.00,58.17,52.63,64.11
2009,SAUDI ARABIA,SAU,0.16,0.16,11.00,59.24,52.36,62.74
2010,SAUDI ARABIA,SAU,0.26,0.16,11.00,62.09,54.72,66.04
2011,SAUDI ARABIA,SAU,0.14,0.16,10.00,59.15,51.87,62.62
2012,SAUDI ARABIA,SAU,0.25,0.16,11.00,61.03,56.07,66.36
2013,SAUDI ARABIA,SAU,0.27,0.16,11.00,61.03,54.21,66.82
2014,SAUDI ARABIA,SAU,0.27,0.18,9.00,65.38,56.94,72.25
2015,SAUDI ARABIA,SAU,0.25,0.18,8.00,64.90,56.46,70.33
1996,SENEGAL,SEN,-0.23,0.21,5.00,44.50,31.90,55.71
1998,SENEGAL,SEN,-0.03,0.21,7.00,50.72,37.14,60.48
2000,SENEGAL,SEN,0.01,0.17,7.00,52.15,42.86,60.48
2002,SENEGAL,SEN,0.04,0.18,10.00,54.07,47.62,60.95
2003,SENEGAL,SEN,-0.08,0.17,11.00,50.24,42.86,58.57
2004,SENEGAL,SEN,-0.02,0.17,11.00,50.72,43.81,59.52
2005,SENEGAL,SEN,-0.02,0.16,11.00,53.11,44.29,58.57
2006,SENEGAL,SEN,-0.24,0.15,14.00,49.28,39.52,54.76
2007,SENEGAL,SEN,-0.25,0.14,15.00,47.37,38.57,52.86
2008,SENEGAL,SEN,-0.29,0.14,15.00,47.12,37.80,53.59
2009,SENEGAL,SEN,-0.37,0.14,14.00,43.60,33.96,51.42
2010,SENEGAL,SEN,-0.40,0.14,15.00,41.23,32.08,50.00
2011,SENEGAL,SEN,-0.48,0.13,16.00,39.44,29.91,47.66
2012,SENEGAL,SEN,-0.31,0.13,16.00,46.48,38.32,53.27
2013,SENEGAL,SEN,-0.27,0.13,17.00,46.48,39.72,53.74
2014,SENEGAL,SEN,-0.11,0.14,15.00,53.85,42.58,62.68
2015,SENEGAL,SEN,-0.15,0.14,15.00,51.92,41.15,60.29
1996,SERBIA,SRB,-1.28,0.22,4.00,10.05,4.29,20.95
1998,SERBIA,SRB,-1.33,0.21,5.00,8.13,3.33,17.62
2000,SERBIA,SRB,-1.34,0.18,7.00,8.13,1.90,17.14
2002,SERBIA,SRB,-0.97,0.17,10.00,19.62,9.52,30.00
2003,SERBIA,SRB,-0.94,0.17,10.00,19.62,10.95,30.00
2004,SERBIA,SRB,-0.74,0.15,10.00,28.23,18.10,37.62
2005,SERBIA,SRB,-0.91,0.16,10.00,19.14,12.38,31.90
2006,SERBIA,SRB,-0.56,0.16,12.00,35.89,23.81,46.19
2007,SERBIA,SRB,-0.50,0.16,12.00,37.80,25.24,47.62
2008,SERBIA,SRB,-0.53,0.15,13.00,37.50,23.44,47.85
2009,SERBIA,SRB,-0.44,0.13,14.00,41.23,30.66,48.58
2010,SERBIA,SRB,-0.40,0.13,14.00,41.71,32.55,50.00
2011,SERBIA,SRB,-0.32,0.13,14.00,46.01,36.45,51.87
2012,SERBIA,SRB,-0.38,0.13,15.00,45.07,34.58,50.47
2013,SERBIA,SRB,-0.34,0.13,14.00,45.07,36.92,52.34
2014,SERBIA,SRB,-0.16,0.14,13.00,50.48,40.19,60.29
2015,SERBIA,SRB,-0.09,0.14,13.00,54.33,44.50,60.77
1996,SEYCHELLES,SYC,0.75,0.37,2.00,69.38,55.71,90.48
1998,SEYCHELLES,SYC,0.47,0.30,4.00,65.55,51.43,81.43
2000,SEYCHELLES,SYC,0.59,0.25,4.00,66.99,56.67,81.90
2002,SEYCHELLES,SYC,0.39,0.27,4.00,62.68,50.00,75.24
2003,SEYCHELLES,SYC,0.14,0.27,4.00,56.46,43.81,68.57
2004,SEYCHELLES,SYC,0.17,0.19,6.00,58.85,49.05,64.29
2005,SEYCHELLES,SYC,0.02,0.19,6.00,53.59,43.81,60.00
2006,SEYCHELLES,SYC,-0.01,0.19,6.00,53.59,45.71,60.00
2007,SEYCHELLES,SYC,0.10,0.19,6.00,56.46,48.10,61.43
2008,SEYCHELLES,SYC,0.23,0.17,6.00,59.13,53.59,66.03
2009,SEYCHELLES,SYC,0.06,0.17,7.00,55.92,49.06,61.79
2010,SEYCHELLES,SYC,0.01,0.16,8.00,55.92,47.64,62.26
2011,SEYCHELLES,SYC,-0.04,0.15,8.00,53.99,47.20,61.21
2012,SEYCHELLES,SYC,-0.03,0.15,9.00,54.46,46.73,59.81
2013,SEYCHELLES,SYC,0.05,0.15,10.00,55.40,50.00,61.68
2014,SEYCHELLES,SYC,0.10,0.16,9.00,62.50,50.72,67.94
2015,SEYCHELLES,SYC,0.19,0.16,9.00,62.02,55.02,67.46
1996,SIERRA LEONE,SLE,-1.48,0.31,4.00,7.18,1.43,18.57
1998,SIERRA LEONE,SLE,-1.19,0.28,5.00,11.48,3.33,26.67
2000,SIERRA LEONE,SLE,-1.47,0.25,5.00,4.31,1.43,17.14
2002,SIERRA LEONE,SLE,-1.33,0.22,8.00,7.66,2.38,20.48
2003,SIERRA LEONE,SLE,-1.21,0.22,9.00,11.48,4.76,22.86
2004,SIERRA LEONE,SLE,-1.17,0.21,10.00,11.96,5.24,20.48
2005,SIERRA LEONE,SLE,-1.18,0.20,10.00,11.96,4.76,23.33
2006,SIERRA LEONE,SLE,-1.02,0.19,12.00,15.31,7.14,28.57
2007,SIERRA LEONE,SLE,-1.02,0.19,12.00,15.79,7.62,27.62
2008,SIERRA LEONE,SLE,-0.96,0.18,12.00,19.71,8.13,31.58
2009,SIERRA LEONE,SLE,-0.92,0.15,13.00,18.96,11.79,30.66
2010,SIERRA LEONE,SLE,-0.96,0.15,13.00,18.01,10.38,29.25
2011,SIERRA LEONE,SLE,-0.88,0.14,14.00,20.66,14.02,30.84
2012,SIERRA LEONE,SLE,-0.86,0.13,17.00,22.07,14.95,32.24
2013,SIERRA LEONE,SLE,-0.87,0.13,17.00,21.60,14.02,31.78
2014,SIERRA LEONE,SLE,-0.93,0.14,15.00,17.31,9.57,27.27
2015,SIERRA LEONE,SLE,-0.90,0.14,15.00,17.79,11.48,29.19
1996,SINGAPORE,SGP,1.28,0.19,7.00,89.47,81.43,94.76
1998,SINGAPORE,SGP,1.29,0.19,7.00,89.95,81.43,93.81
2000,SINGAPORE,SGP,1.27,0.16,8.00,87.56,82.86,92.86
2002,SINGAPORE,SGP,1.44,0.17,8.00,90.91,83.81,95.24
2003,SINGAPORE,SGP,1.61,0.17,9.00,93.30,89.52,98.10
2004,SINGAPORE,SGP,1.73,0.17,9.00,94.74,91.90,100.00
2005,SINGAPORE,SGP,1.76,0.17,9.00,95.69,90.95,100.00
2006,SINGAPORE,SGP,1.63,0.16,11.00,92.34,90.00,97.62
2007,SINGAPORE,SGP,1.65,0.16,11.00,92.34,89.52,98.57
2008,SINGAPORE,SGP,1.64,0.16,11.00,92.31,89.47,97.61
2009,SINGAPORE,SGP,1.60,0.16,11.00,91.94,88.21,97.64
2010,SINGAPORE,SGP,1.68,0.16,11.00,92.89,89.62,99.06
2011,SINGAPORE,SGP,1.73,0.14,12.00,93.43,90.19,100.00
2012,SINGAPORE,SGP,1.78,0.15,12.00,95.77,90.19,100.00
2013,SINGAPORE,SGP,1.75,0.15,12.00,95.31,90.19,100.00
2014,SINGAPORE,SGP,1.89,0.16,11.00,95.19,90.43,100.00
2015,SINGAPORE,SGP,1.88,0.16,11.00,96.63,90.43,100.00
1996,SLOVAK REPUBLIC,SVK,0.15,0.19,7.00,56.46,48.57,61.90
1998,SLOVAK REPUBLIC,SVK,0.18,0.18,8.00,57.89,48.10,66.19
2000,SLOVAK REPUBLIC,SVK,0.29,0.16,9.00,60.29,52.86,64.76
2002,SLOVAK REPUBLIC,SVK,0.24,0.16,12.00,59.33,51.90,64.29
2003,SLOVAK REPUBLIC,SVK,0.33,0.16,12.00,61.72,54.76,68.57
2004,SLOVAK REPUBLIC,SVK,0.50,0.14,12.00,65.07,59.52,71.90
2005,SLOVAK REPUBLIC,SVK,0.52,0.15,12.00,64.59,58.57,70.95
2006,SLOVAK REPUBLIC,SVK,0.52,0.15,13.00,65.07,60.00,70.95
2007,SLOVAK REPUBLIC,SVK,0.45,0.15,13.00,62.68,59.05,71.90
2008,SLOVAK REPUBLIC,SVK,0.57,0.14,13.00,67.79,59.81,74.64
2009,SLOVAK REPUBLIC,SVK,0.50,0.14,14.00,64.93,61.32,70.75
2010,SLOVAK REPUBLIC,SVK,0.53,0.14,14.00,65.40,62.26,72.17
2011,SLOVAK REPUBLIC,SVK,0.57,0.13,14.00,67.61,62.15,73.83
2012,SLOVAK REPUBLIC,SVK,0.47,0.14,13.00,64.32,60.28,71.03
2013,SLOVAK REPUBLIC,SVK,0.46,0.14,13.00,64.32,59.35,71.96
2014,SLOVAK REPUBLIC,SVK,0.47,0.15,12.00,69.23,64.59,76.56
2015,SLOVAK REPUBLIC,SVK,0.48,0.15,12.00,69.71,64.11,75.12
1996,SLOVENIA,SVN,1.05,0.20,5.00,83.73,67.14,90.48
1998,SLOVENIA,SVN,1.22,0.20,7.00,86.60,76.19,92.38
2000,SLOVENIA,SVN,1.01,0.15,11.00,82.78,71.43,86.19
2002,SLOVENIA,SVN,0.96,0.16,12.00,79.90,70.48,86.67
2003,SLOVENIA,SVN,0.95,0.16,12.00,80.86,72.38,86.19
2004,SLOVENIA,SVN,0.92,0.15,11.00,79.90,70.95,86.19
2005,SLOVENIA,SVN,0.86,0.15,11.00,77.03,67.62,84.29
2006,SLOVENIA,SVN,0.88,0.15,12.00,77.51,68.10,87.62
2007,SLOVENIA,SVN,0.89,0.15,13.00,78.47,69.05,84.29
2008,SLOVENIA,SVN,0.98,0.14,13.00,82.21,71.29,87.56
2009,SLOVENIA,SVN,1.06,0.14,13.00,83.89,74.53,87.74
2010,SLOVENIA,SVN,0.98,0.14,13.00,80.57,72.64,86.79
2011,SLOVENIA,SVN,1.04,0.13,12.00,82.16,73.83,86.45
2012,SLOVENIA,SVN,0.99,0.13,14.00,80.75,72.90,86.45
2013,SLOVENIA,SVN,0.98,0.13,14.00,80.75,73.36,86.45
2014,SLOVENIA,SVN,0.98,0.14,13.00,80.29,76.56,86.12
2015,SLOVENIA,SVN,0.95,0.14,13.00,80.29,75.12,85.17
1996,SOLOMON ISLANDS,SLB,0.77,0.73,1.00,75.12,36.19,100.00
1998,SOLOMON ISLANDS,SLB,0.15,0.56,2.00,55.50,24.76,83.33
2000,SOLOMON ISLANDS,SLB,-0.78,0.46,3.00,27.27,3.33,50.95
2002,SOLOMON ISLANDS,SLB,-1.40,0.39,2.00,5.74,0.00,28.10
2003,SOLOMON ISLANDS,SLB,-1.40,0.39,2.00,6.70,0.48,27.62
2004,SOLOMON ISLANDS,SLB,-1.00,0.25,4.00,17.70,7.62,34.29
2005,SOLOMON ISLANDS,SLB,-0.91,0.26,4.00,18.66,9.05,38.10
2006,SOLOMON ISLANDS,SLB,-0.75,0.28,4.00,26.32,10.48,46.67
2007,SOLOMON ISLANDS,SLB,-0.90,0.27,5.00,20.57,7.62,41.43
2008,SOLOMON ISLANDS,SLB,-0.71,0.21,6.00,27.40,13.88,43.54
2009,SOLOMON ISLANDS,SLB,-0.74,0.22,6.00,27.96,14.15,42.92
2010,SOLOMON ISLANDS,SLB,-0.70,0.21,7.00,29.38,15.09,44.34
2011,SOLOMON ISLANDS,SLB,-0.57,0.21,7.00,33.80,19.63,48.60
2012,SOLOMON ISLANDS,SLB,-0.58,0.21,7.00,34.74,18.22,47.66
2013,SOLOMON ISLANDS,SLB,-0.56,0.20,7.00,36.15,20.56,47.66
2014,SOLOMON ISLANDS,SLB,-0.57,0.22,6.00,32.69,18.18,48.33
2015,SOLOMON ISLANDS,SLB,-0.54,0.22,6.00,33.17,18.66,50.24
1996,SOMALIA,SOM,-2.22,0.35,2.00,0.48,0.00,4.29
1998,SOMALIA,SOM,-2.31,0.32,3.00,0.00,0.00,1.90
2000,SOMALIA,SOM,-2.31,0.26,3.00,0.00,0.00,1.43
2002,SOMALIA,SOM,-1.91,0.31,3.00,0.48,0.00,5.71
2003,SOMALIA,SOM,-2.11,0.28,4.00,0.00,0.00,3.33
2004,SOMALIA,SOM,-2.32,0.27,5.00,0.00,0.00,0.95
2005,SOMALIA,SOM,-2.20,0.25,5.00,0.00,0.00,0.48
2006,SOMALIA,SOM,-2.38,0.26,5.00,0.00,0.00,0.48
2007,SOMALIA,SOM,-2.46,0.26,5.00,0.00,0.00,0.48
2008,SOMALIA,SOM,-2.67,0.25,5.00,0.00,0.00,0.48
2009,SOMALIA,SOM,-2.50,0.19,7.00,0.00,0.00,0.47
2010,SOMALIA,SOM,-2.45,0.19,7.00,0.00,0.00,0.47
2011,SOMALIA,SOM,-2.36,0.18,7.00,0.00,0.00,0.47
2012,SOMALIA,SOM,-2.45,0.18,8.00,0.00,0.00,0.47
2013,SOMALIA,SOM,-2.44,0.17,8.00,0.00,0.00,0.47
2014,SOMALIA,SOM,-2.40,0.19,7.00,0.00,0.00,0.48
2015,SOMALIA,SOM,-2.34,0.19,8.00,0.00,0.00,0.48
1996,SOUTH AFRICA,ZAF,-0.01,0.19,7.00,50.24,41.43,60.00
1998,SOUTH AFRICA,ZAF,0.16,0.18,9.00,55.98,46.67,65.24
2000,SOUTH AFRICA,ZAF,0.10,0.15,10.00,55.02,47.14,61.43
2002,SOUTH AFRICA,ZAF,0.05,0.16,12.00,54.55,47.62,60.48
2003,SOUTH AFRICA,ZAF,0.04,0.16,12.00,53.59,45.24,61.43
2004,SOUTH AFRICA,ZAF,0.09,0.15,13.00,56.46,48.10,60.48
2005,SOUTH AFRICA,ZAF,0.08,0.14,14.00,54.55,48.57,60.00
2006,SOUTH AFRICA,ZAF,0.23,0.14,17.00,59.33,54.76,63.33
2007,SOUTH AFRICA,ZAF,0.06,0.14,17.00,55.02,50.95,59.05
2008,SOUTH AFRICA,ZAF,0.03,0.14,16.00,54.81,50.24,59.33
2009,SOUTH AFRICA,ZAF,0.09,0.13,17.00,56.87,51.89,61.79
2010,SOUTH AFRICA,ZAF,0.11,0.13,17.00,57.82,51.42,62.26
2011,SOUTH AFRICA,ZAF,0.12,0.12,18.00,58.69,52.34,62.15
2012,SOUTH AFRICA,ZAF,0.09,0.13,18.00,58.22,51.40,62.15
2013,SOUTH AFRICA,ZAF,0.14,0.13,18.00,58.22,53.74,61.68
2014,SOUTH AFRICA,ZAF,0.17,0.13,16.00,63.94,55.98,67.94
2015,SOUTH AFRICA,ZAF,0.06,0.13,16.00,59.13,51.67,65.07
1996,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,SOUTH SUDAN,SSD,-1.33,0.27,4.00,5.63,1.40,20.09
2012,SOUTH SUDAN,SSD,-1.39,0.22,7.00,4.69,0.47,16.36
2013,SOUTH SUDAN,SSD,-1.46,0.20,8.00,3.76,1.40,13.08
2014,SOUTH SUDAN,SSD,-1.79,0.20,8.00,0.96,0.48,3.35
2015,SOUTH SUDAN,SSD,-1.83,0.20,9.00,0.96,0.48,3.83
1996,SPAIN,ESP,1.39,0.19,7.00,90.91,84.76,96.67
1998,SPAIN,ESP,1.30,0.19,7.00,90.43,81.43,93.81
2000,SPAIN,ESP,1.39,0.16,8.00,90.91,83.81,94.29
2002,SPAIN,ESP,1.21,0.18,8.00,86.60,77.14,92.86
2003,SPAIN,ESP,1.26,0.18,8.00,88.52,80.95,92.86
2004,SPAIN,ESP,1.13,0.17,8.00,85.17,75.71,90.95
2005,SPAIN,ESP,1.10,0.17,8.00,84.21,75.71,90.00
2006,SPAIN,ESP,1.10,0.16,10.00,84.69,70.95,90.00
2007,SPAIN,ESP,1.13,0.16,11.00,84.69,75.71,89.52
2008,SPAIN,ESP,1.17,0.16,11.00,86.06,79.90,89.47
2009,SPAIN,ESP,1.13,0.16,11.00,84.83,75.00,88.68
2010,SPAIN,ESP,1.16,0.16,10.00,84.36,77.83,89.15
2011,SPAIN,ESP,1.18,0.14,11.00,85.92,78.50,89.25
2012,SPAIN,ESP,1.05,0.15,11.00,83.57,72.90,86.45
2013,SPAIN,ESP,1.01,0.15,11.00,81.22,72.90,86.45
2014,SPAIN,ESP,0.94,0.17,10.00,79.81,75.12,86.12
2015,SPAIN,ESP,0.90,0.16,10.00,78.37,73.21,84.21
1996,SRI LANKA,LKA,0.17,0.21,5.00,56.94,48.10,63.33
1998,SRI LANKA,LKA,0.08,0.21,6.00,53.11,43.81,64.76
2000,SRI LANKA,LKA,0.17,0.16,8.00,56.94,49.52,63.33
2002,SRI LANKA,LKA,0.32,0.17,10.00,60.77,54.76,65.71
2003,SRI LANKA,LKA,0.24,0.17,11.00,60.29,51.43,64.29
2004,SRI LANKA,LKA,0.20,0.16,12.00,59.33,50.48,64.29
2005,SRI LANKA,LKA,0.15,0.16,12.00,56.94,50.95,61.43
2006,SRI LANKA,LKA,0.19,0.15,14.00,57.42,52.38,63.33
2007,SRI LANKA,LKA,0.15,0.15,15.00,57.42,51.90,61.43
2008,SRI LANKA,LKA,0.00,0.15,15.00,54.33,49.28,59.33
2009,SRI LANKA,LKA,-0.07,0.15,15.00,53.55,45.75,59.43
2010,SRI LANKA,LKA,-0.08,0.15,14.00,53.55,45.75,59.91
2011,SRI LANKA,LKA,-0.07,0.14,14.00,53.05,47.20,60.75
2012,SRI LANKA,LKA,-0.09,0.14,15.00,52.58,46.26,58.88
2013,SRI LANKA,LKA,-0.25,0.14,15.00,46.95,40.19,53.74
2014,SRI LANKA,LKA,-0.15,0.15,13.00,51.92,39.71,62.20
2015,SRI LANKA,LKA,0.07,0.15,13.00,59.62,50.24,65.55
1996,ST. KITTS AND NEVIS,KNA,0.77,0.73,1.00,75.12,36.19,100.00
1998,ST. KITTS AND NEVIS,KNA,0.39,0.56,2.00,64.11,33.33,90.48
2000,ST. KITTS AND NEVIS,KNA,0.85,0.52,2.00,75.60,51.43,95.24
2002,ST. KITTS AND NEVIS,KNA,0.65,0.50,2.00,69.38,48.10,91.90
2003,ST. KITTS AND NEVIS,KNA,0.57,0.47,2.00,67.46,46.19,89.52
2004,ST. KITTS AND NEVIS,KNA,0.72,0.26,4.00,71.77,60.00,85.24
2005,ST. KITTS AND NEVIS,KNA,0.78,0.27,4.00,75.12,60.00,87.14
2006,ST. KITTS AND NEVIS,KNA,0.83,0.28,4.00,72.25,60.95,89.52
2007,ST. KITTS AND NEVIS,KNA,0.81,0.28,4.00,74.64,60.48,88.10
2008,ST. KITTS AND NEVIS,KNA,0.77,0.25,3.00,72.12,59.81,86.12
2009,ST. KITTS AND NEVIS,KNA,0.75,0.26,3.00,71.09,61.79,86.32
2010,ST. KITTS AND NEVIS,KNA,0.71,0.26,3.00,71.09,62.26,83.96
2011,ST. KITTS AND NEVIS,KNA,0.74,0.26,3.00,70.89,62.15,85.51
2012,ST. KITTS AND NEVIS,KNA,0.71,0.25,3.00,71.83,62.15,84.11
2013,ST. KITTS AND NEVIS,KNA,0.74,0.25,3.00,72.77,61.68,84.11
2014,ST. KITTS AND NEVIS,KNA,0.09,0.29,2.00,61.54,39.71,72.25
2015,ST. KITTS AND NEVIS,KNA,0.35,0.29,2.00,66.35,52.63,77.03
1996,ST. LUCIA,LCA,0.77,0.73,1.00,75.12,36.19,100.00
1998,ST. LUCIA,LCA,0.39,0.56,2.00,64.11,33.33,90.48
2000,ST. LUCIA,LCA,0.85,0.52,2.00,75.60,51.43,95.24
2002,ST. LUCIA,LCA,0.65,0.50,2.00,69.38,48.10,91.90
2003,ST. LUCIA,LCA,0.57,0.47,2.00,67.46,46.19,89.52
2004,ST. LUCIA,LCA,0.67,0.26,4.00,70.81,59.52,83.81
2005,ST. LUCIA,LCA,0.78,0.27,4.00,75.12,60.00,87.14
2006,ST. LUCIA,LCA,0.83,0.28,4.00,72.25,60.95,89.52
2007,ST. LUCIA,LCA,0.81,0.28,4.00,74.64,60.48,88.10
2008,ST. LUCIA,LCA,0.84,0.23,4.00,75.96,64.11,87.08
2009,ST. LUCIA,LCA,0.84,0.22,4.00,74.88,63.68,86.79
2010,ST. LUCIA,LCA,0.82,0.21,5.00,74.41,64.15,86.32
2011,ST. LUCIA,LCA,0.77,0.21,5.00,73.71,63.55,83.64
2012,ST. LUCIA,LCA,0.64,0.21,6.00,69.48,62.15,79.44
2013,ST. LUCIA,LCA,0.68,0.21,6.00,71.83,61.68,82.71
2014,ST. LUCIA,LCA,0.52,0.22,5.00,71.63,63.64,77.99
2015,ST. LUCIA,LCA,0.62,0.22,5.00,72.60,65.07,81.34
1996,ST. VINCENT AND THE GRENADINES,VCT,0.77,0.73,1.00,75.12,36.19,100.00
1998,ST. VINCENT AND THE GRENADINES,VCT,0.39,0.56,2.00,64.11,33.33,90.48
2000,ST. VINCENT AND THE GRENADINES,VCT,0.85,0.52,2.00,75.60,51.43,95.24
2002,ST. VINCENT AND THE GRENADINES,VCT,0.90,0.50,2.00,76.56,55.71,95.24
2003,ST. VINCENT AND THE GRENADINES,VCT,0.57,0.47,2.00,67.46,46.19,89.52
2004,ST. VINCENT AND THE GRENADINES,VCT,0.72,0.26,4.00,71.77,60.00,85.24
2005,ST. VINCENT AND THE GRENADINES,VCT,0.78,0.27,4.00,75.12,60.00,87.14
2006,ST. VINCENT AND THE GRENADINES,VCT,0.83,0.28,4.00,72.25,60.95,89.52
2007,ST. VINCENT AND THE GRENADINES,VCT,0.67,0.28,4.00,71.77,59.05,84.29
2008,ST. VINCENT AND THE GRENADINES,VCT,0.91,0.22,5.00,80.29,66.51,88.52
2009,ST. VINCENT AND THE GRENADINES,VCT,0.88,0.22,5.00,75.36,65.09,86.79
2010,ST. VINCENT AND THE GRENADINES,VCT,0.86,0.21,5.00,74.88,65.09,86.79
2011,ST. VINCENT AND THE GRENADINES,VCT,0.91,0.21,5.00,77.93,67.29,86.45
2012,ST. VINCENT AND THE GRENADINES,VCT,0.89,0.21,5.00,76.53,66.36,86.45
2013,ST. VINCENT AND THE GRENADINES,VCT,0.87,0.21,5.00,74.65,66.36,86.45
2014,ST. VINCENT AND THE GRENADINES,VCT,0.52,0.23,4.00,72.12,63.16,77.99
2015,ST. VINCENT AND THE GRENADINES,VCT,0.59,0.23,4.00,72.12,63.16,80.86
1996,SUDAN,SDN,-1.63,0.21,5.00,4.78,1.43,10.48
1998,SUDAN,SDN,-1.63,0.21,7.00,3.35,1.90,9.52
2000,SUDAN,SDN,-1.50,0.18,7.00,3.35,1.43,11.90
2002,SUDAN,SDN,-1.28,0.19,8.00,8.61,3.33,20.48
2003,SUDAN,SDN,-1.58,0.20,8.00,3.83,0.48,10.00
2004,SUDAN,SDN,-1.48,0.18,9.00,5.26,1.43,11.43
2005,SUDAN,SDN,-1.59,0.18,9.00,2.87,0.48,9.05
2006,SUDAN,SDN,-1.32,0.18,10.00,7.18,2.38,15.24
2007,SUDAN,SDN,-1.39,0.18,11.00,5.74,1.90,12.38
2008,SUDAN,SDN,-1.41,0.17,11.00,5.77,1.91,11.48
2009,SUDAN,SDN,-1.23,0.16,11.00,9.95,3.30,17.45
2010,SUDAN,SDN,-1.30,0.16,11.00,6.64,2.83,15.57
2011,SUDAN,SDN,-1.22,0.15,11.00,10.33,2.80,16.82
2012,SUDAN,SDN,-1.20,0.16,11.00,9.39,3.27,17.29
2013,SUDAN,SDN,-1.26,0.15,12.00,8.92,3.27,15.42
2014,SUDAN,SDN,-1.14,0.16,11.00,9.62,4.78,19.14
2015,SUDAN,SDN,-1.18,0.16,12.00,8.17,4.31,17.70
1996,SURINAME,SUR,-0.37,0.31,4.00,39.23,23.33,55.71
1998,SURINAME,SUR,-0.25,0.29,4.00,44.02,27.14,59.52
2000,SURINAME,SUR,-0.19,0.24,4.00,45.45,32.86,58.10
2002,SURINAME,SUR,-0.27,0.27,5.00,47.37,29.52,58.10
